run_name,source,final_val_loss,best_val_loss,total_steps,seen_pairs,adapter_params,vision_T0,vision_T,vision_rho,vision_N_A,vision_d_model,vision_adapter_num_layers,vision_image_size,llm_name,adapter_level,num_queries,num_samples,num_epochs,seed,adapter_num_layers,adapter_type,use_lora,vision_name,batch_size,lr,llm_params,vision_params,total_params,total_trainable,llm_size,group,image_size
g34_3B_T64_L_qformer_d552k_s42_lr3e4,NAS,2.6360137805389825,2.635108672457416,17267,552544,36927488,729,64,0.087791,36927488,1024,2,384,Qwen/Qwen2.5-3B,L,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3551091776,36927488,3B,g34,384
g34_3B_T64_M_qformer_d552k_s42_lr1e4,NAS,2.967391060072402,2.966642350457483,17267,552544,21404160,729,64,0.087791,21404160,768,2,384,Qwen/Qwen2.5-3B,M,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3535568448,21404160,3B,g34,384
g34_3B_T64_M_qformer_d552k_s42_lr3e4,NAS,2.6558908843587163,2.655087853975393,17267,552544,21404160,729,64,0.087791,21404160,768,2,384,Qwen/Qwen2.5-3B,M,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3535568448,21404160,3B,g34,384
g34_3B_T64_S_qformer_d552k_s42_lr1e4,NAS,3.160472012232784,3.159438534293449,17267,552544,10075136,729,64,0.087791,10075136,512,2,384,Qwen/Qwen2.5-3B,S,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3524239424,10075136,3B,g34,384
g34_3B_T64_S_qformer_d552k_s42_lr3e4,NAS,2.649089320515869,2.6484111197415587,17267,552544,10075136,729,64,0.087791,10075136,512,2,384,Qwen/Qwen2.5-3B,S,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3524239424,10075136,3B,g34,384
g34_3B_T64_XL_qformer_d552k_s42_lr1e4,NAS,2.755021730430231,2.7533559755248342,17267,552544,80557056,729,64,0.087791,80557056,1536,2,384,Qwen/Qwen2.5-3B,XL,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3594721344,80557056,3B,g34,384
g34_3B_T64_XL_qformer_d552k_s42_lr3e4,NAS,2.671678060091744,2.6704385179978143,17267,552544,80557056,729,64,0.087791,80557056,1536,2,384,Qwen/Qwen2.5-3B,XL,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3594721344,80557056,3B,g34,384
g34_3B_T64_XS_qformer_d552k_s42_lr1e4,NAS,3.5185124379077237,3.517251004712066,17267,552544,2940416,729,64,0.087791,2940416,256,2,384,Qwen/Qwen2.5-3B,XS,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0001,3085938688,428225600,3517104704,2940416,3B,g34,384
g34_3B_T64_XS_qformer_d552k_s42_lr3e4,NAS,2.762079552232891,2.76049705174958,17267,552544,2940416,729,64,0.087791,2940416,256,2,384,Qwen/Qwen2.5-3B,XS,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3517104704,2940416,3B,g34,384
g9v2_1.5B_T64_M_d552k_s123_lr3e4,NAS,2.8855393491461334,2.885046384537886,17267,552544,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0003,1543714304,428225600,1997661760,25721856,1.5B,g9v2,384
g9v2_1.5B_T64_M_d552k_s456_lr3e4,NAS,2.724596011033686,2.723934167200027,17267,552544,25721856,729,64,0.087791,25721856,768,2,384,Qwen/Qwen2.5-1.5B,M,64,,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0003,1543714304,428225600,1997661760,25721856,1.5B,g9v2,384
g9v2_14B_T64_M_d552k_s123_lr3e4,NAS,2.4806995950801576,2.480778801580635,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,14770033664,428225600,15226733632,28474368,14B,g9v2,384
g9v2_14B_T64_M_d552k_s456_lr3e4,NAS,2.368373198202422,2.367401148630864,17267,552544,28474368,729,64,0.087791,28474368,768,2,384,Qwen/Qwen2.5-14B,M,64,,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,14770033664,428225600,15226733632,28474368,14B,g9v2,384
g9v2_3B_T32_M_d552k_s123_lr3e4,NAS,2.6209816263771377,2.621562871831648,17267,552544,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3540254784,26090496,3B,g9v2,384
g9v2_3B_T32_M_d552k_s456_lr3e4,NAS,2.663616777608712,2.6624159080895105,17267,552544,26090496,729,32,0.043896,26090496,768,2,384,Qwen/Qwen2.5-3B,M,32,,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3540254784,26090496,3B,g9v2,384
g9v2_3B_T64_M_d552k_s123_lr3e4,NAS,2.667478910733414,2.6683923484809475,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3540279360,26115072,3B,g9v2,384
g9v2_3B_T64_M_d552k_s456_lr3e4,NAS,2.678721444487317,2.677604459080094,17267,552544,26115072,729,64,0.087791,26115072,768,2,384,Qwen/Qwen2.5-3B,M,64,,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,32,0.0003,3085938688,428225600,3540279360,26115072,3B,g9v2,384
g9v2_7B_T32_M_d552k_s123_lr3e4,NAS,2.539237583377886,2.539358973375036,17267,552544,27270144,729,32,0.043896,27270144,768,2,384,Qwen/Qwen2.5-7B,M,32,,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,7615616512,428225600,8071112256,27270144,7B,g9v2,384
g9v2_7B_T32_M_d552k_s456_lr3e4,NAS,2.5549752037926323,2.554588165449894,17267,552544,27270144,729,32,0.043896,27270144,768,2,384,Qwen/Qwen2.5-7B,M,32,,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,7615616512,428225600,8071112256,27270144,7B,g9v2,384
g9v2_7B_T64_M_d552k_s123_lr3e4,NAS,2.5030752235785863,2.501484324774485,17267,552544,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,,1,123,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,7615616512,428225600,8071136832,27294720,7B,g9v2,384
g9v2_7B_T64_M_d552k_s456_lr3e4,NAS,2.49936658188465,2.4988696201477274,17267,552544,27294720,729,64,0.087791,27294720,768,2,384,Qwen/Qwen2.5-7B,M,64,,1,456,2,perceiver,False,google/siglip-so400m-patch14-384,16,0.0003,7615616512,428225600,8071136832,27294720,7B,g9v2,384
g34_14B_T64_XS_qformer_d552k_s42_lr1e4,NAS,3.0847390480723003,3.0840794666288573,17267,552544,3726848,729,64,0.087791,3726848,256,2,384,Qwen/Qwen2.5-14B,XS,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15201986112,3726848,14B,g34,384
g34_14B_T64_S_qformer_d552k_s42_lr1e4,NAS,2.8831160907306503,2.883612786692841,17267,552544,11648000,729,64,0.087791,11648000,512,2,384,Qwen/Qwen2.5-14B,S,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15209907264,11648000,14B,g34,384
g34_14B_T64_L_qformer_d552k_s42_lr1e4,NAS,3.0296567832835444,3.029247665514116,17267,552544,40073216,729,64,0.087791,40073216,1024,2,384,Qwen/Qwen2.5-14B,L,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15238332480,40073216,14B,g34,384
g34_14B_T64_XL_qformer_d552k_s42_lr1e4,NAS,2.9296908428677653,2.929475273248733,17267,552544,85275648,729,64,0.087791,85275648,1536,2,384,Qwen/Qwen2.5-14B,XL,64,,1,42,2,qformer,False,google/siglip-so400m-patch14-384,16,0.0001,14770033664,428225600,15283534912,85275648,14B,g34,384
